image_path,class_id,class_name
data/vegfru/veg200_images/Lily/v_12_07_0144.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0143.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0142.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0141.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0140.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0139.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0138.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0125.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0137.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0135.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0134.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0133.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0132.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0131.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0130.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0129.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0128.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0127.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0136.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0196.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0197.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0198.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0266.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0265.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0264.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0263.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0262.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0261.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0260.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0259.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0258.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0267.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0257.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0255.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0254.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0253.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0252.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0251.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0250.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0249.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0248.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0247.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0256.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0246.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0268.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0270.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0290.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0289.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0288.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0287.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0286.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0285.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0284.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0283.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0282.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0269.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0281.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0279.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0278.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0277.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0276.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0275.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0274.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0273.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0272.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0271.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0280.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0102.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0245.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0243.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0218.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0217.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0216.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0215.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0214.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0213.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0212.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0211.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0210.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0219.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0209.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0207.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0206.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0205.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0204.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0203.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0202.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0201.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0200.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0199.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0208.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0244.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0220.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0222.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0242.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0241.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0240.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0239.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0238.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0237.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0236.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0235.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0234.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0221.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0233.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0231.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0230.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0229.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0228.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0227.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0226.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0225.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0224.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0223.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0232.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0101.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0151.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0045.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0030.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0031.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0032.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0033.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0034.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0035.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0036.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0037.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0038.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0029.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0039.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0041.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0042.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0043.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0044.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0046.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0047.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0048.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0049.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0050.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0040.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0028.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0027.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0026.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0004.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0005.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0006.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0007.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0008.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0009.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0011.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0012.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0013.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0014.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0015.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0016.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0017.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0018.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0019.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0020.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0021.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0022.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0023.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0024.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0025.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0051.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0052.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0053.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0054.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0080.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0081.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0082.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0083.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0084.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0085.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0086.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0087.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0088.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0089.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0090.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0091.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0092.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0093.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0094.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0095.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0096.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0097.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0098.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0099.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0100.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0079.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0003.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0078.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0076.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0055.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0056.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0057.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0058.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0059.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0060.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0061.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0062.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0063.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0064.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0065.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0066.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0067.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0068.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0069.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0070.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0071.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0072.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0073.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0074.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0075.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0077.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0002.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0010.jpg,11,Lily
data/vegfru/veg200_images/beetroot/v_13_01_0273.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0024.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0023.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0022.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0021.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0020.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0019.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0018.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0017.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0025.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0016.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0014.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0013.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0012.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0011.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0010.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0009.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0008.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0007.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0015.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0026.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0027.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0028.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0144.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0145.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0146.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0147.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0148.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0149.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0150.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0040.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0039.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0038.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0037.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0036.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0035.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0034.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0033.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0032.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0031.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0030.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0029.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0006.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0143.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0005.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0003.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0350.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0349.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0348.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0347.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0346.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0345.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0344.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0343.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0351.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0342.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0340.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0339.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0338.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0337.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0336.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0335.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0334.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0333.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0341.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0352.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0353.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0354.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0002.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0001.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0371.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0370.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0369.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0368.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0367.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0366.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0365.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0364.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0363.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0362.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0361.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0360.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0359.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0358.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0357.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0356.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0355.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0004.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0142.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0141.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0140.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0065.jpg,12,beetroot
data/vegfru/veg200_images/beetroot/v_13_01_0064.jpg,12,beetroot
